XM_036162795.1,85,100,170,242.6,97.4,0.403,-1.3,0.21,-6.32,2.7e-10,8.1e-06,0,0,222.9,254.7,250.3,112.9,69.5,109.7
XM_036163809.1,1311.722,1756.054,347.1,465.2,229,0.49,-1,0.13,-7.87,3.4e-15,1.0e-10,0,0,517.9,436.8,440.9,212.9,245.7,228.3
XM_036165271.1,120.713,156.868,17,34,0,0.007,-7.3,1.28,-5.68,1.4e-08,4.2e-04,0,0,36.1,30,35.8,0,0,0
XR_001784663.2,0,0,17.6,35.1,0,0.006,-7.3,1.27,-5.72,1.1e-08,3.2e-04,0,0,31,39.3,35.1,0,0,0
XR_003947964.2,378.115,728.871,251.3,181,321.6,1.767,0.8,0.15,5.65,1.6e-08,4.9e-04,0,0,186.1,176,180.9,273,352.4,339.5
XR_003950833.2,72.91,176.226,55.9,31,80.8,2.615,1.4,0.26,5.32,1.0e-07,3.2e-03,0,0,31.7,33.1,28.2,75,93.9,73.6
XR_003951412.1,1587.865,2115.283,346.9,271.7,422.1,1.558,0.6,0.1,6.5,7.8e-11,2.4e-06,0,0,267.6,278.5,268.9,426.6,438.6,401.1
XR_003951590.2,280.08,750.192,229.2,141.7,316.7,2.218,1.1,0.14,8.39,4.8e-17,1.4e-12,0,0,142.1,124.2,158.9,308.2,328,314
XR_004934274.1,560.91,1370.962,369.5,277.8,461.2,1.653,0.7,0.13,5.51,3.6e-08,1.1e-03,0,0,298.6,272.2,262.7,426.6,429.6,527.3
XR_004938202.1,106.65,318.174,78.2,34.4,121.9,3.502,1.8,0.29,6.32,2.6e-10,7.9e-06,0,0,38.9,30,34.4,110.1,96.5,159.2
XR_881907.4,37.863,83.486,37.7,16.3,59.1,3.611,1.9,0.33,5.61,2.0e-08,6.0e-04,0,0,15.1,16.6,17.2,55.5,52.7,69.1
name,psc_1,psc_2,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,lfcSE,stat,PValue,PAdj,FDR,falsePos,kpc_control_1,kpc_control_2,kpc_control_3,kpc_knockdown_1,kpc_knockdown_2,kpc_knockdown_3
NM_001418221.1,240.528,415.941,73.6,48.9,98.3,1.986,1,0.23,4.27,1.9e-05,5.8e-01,0.001,0,51.2,40.4,55,87.9,109.3,97.6
NM_010217.2,634,728,21.6,7.8,35.4,4.577,2.2,0.51,4.26,2.0e-05,6.1e-01,0.001,0,8.7,9.3,5.5,28.7,47.6,30
NM_010817.2,1753,2236,589.3,686.8,491.6,0.716,-0.5,0.11,-4.26,2.0e-05,6.1e-01,0.001,0,755.2,694.6,610.7,481.2,505.5,488.2
NM_023119.2,9718.043,6436.738,1847.7,2353.9,1341.5,0.57,-0.8,0.19,-4.27,2.0e-05,6.0e-01,0.001,0,2984.7,2284.6,1792.3,1344.7,1263.1,1416.7
NM_029803.3,8306.636,13516.083,1492.3,1152.2,1832.3,1.589,0.7,0.16,4.27,1.9e-05,5.8e-01,0.001,0,1024.2,1142.8,1289.6,1565.9,2176.3,1754.7
XM_006541410.5,62.404,220.039,71.6,48.6,94.6,1.93,0.9,0.22,4.26,2.0e-05,6.1e-01,0.001,0,55.5,43.5,46.8,92.5,87.5,103.7
NM_013691.3,324.505,518,57.4,37.8,76.9,2.03,1,0.24,4.23,2.3e-05,6.9e-01,0.0011,0,41.8,35.2,36.5,77.7,82.3,70.6
NM_001145832.2,698,893,379.3,456.8,301.8,0.659,-0.6,0.14,-4.21,2.5e-05,7.6e-01,0.0012,0,506.3,461.7,402.3,293.4,274,338
NM_001281845.1,45,33,55.1,75.3,35,0.459,-1.1,0.27,-4.22,2.4e-05,7.3e-01,0.0012,0,75,78.7,72.2,30.5,30.9,43.6
NM_021297.3,0,0,8.9,17.8,0,0.013,-6.3,1.5,-4.23,2.4e-05,7.2e-01,0.0012,0,10.1,16.6,26.8,0,0,0
NM_178598.2,3348,3551,1297.2,1663,931.3,0.56,-0.8,0.2,-4.22,2.4e-05,7.2e-01,0.0012,0,2083.8,1677,1228.3,896.8,887.5,1009.5
NR_166145.1,14990.324,13095.303,5989.3,7438.2,4540.5,0.611,-0.7,0.17,-4.22,2.4e-05,7.3e-01,0.0012,0,8892.9,7139.6,6282.1,5104,3884.4,4633.1
XM_011240958.3,0,0,7.6,0,15.1,102.012,6.7,1.59,4.2,2.6e-05,7.9e-01,0.0012,0,0,0,0,8.3,11.6,25.5
NM_001302799.1,60.83,0,6.3,0,12.7,85.706,6.4,1.53,4.19,2.8e-05,8.4e-01,0.0013,0,0,0,0,9.3,16.7,12
NM_001310604.1,95,186.365,134.9,170.5,99.2,0.588,-0.8,0.18,-4.19,2.8e-05,8.4e-01,0.0013,0,154.4,177,180.2,111.1,105.5,81.1
NM_008176.3,60,151,133.6,220.6,46.6,0.211,-2.2,0.54,-4.19,2.8e-05,8.5e-01,0.0013,0,83.7,212.2,365.9,39.8,66.9,33.1
NM_008847.3,608,864,227,265.5,188.6,0.711,-0.5,0.12,-4.19,2.8e-05,8.4e-01,0.0013,0,266.9,257.8,271.7,194.4,186.5,184.8
NM_026760.3,2219,1991.812,494.2,616.9,371.5,0.604,-0.7,0.17,-4.2,2.7e-05,8.2e-01,0.0013,0,714.1,647,489.7,410,349.9,354.5
NM_172463.5,690,1731,108.5,72.7,144.3,1.998,1,0.24,4.19,2.8e-05,8.4e-01,0.0013,0,54.8,82.8,80.5,162,122.2,148.7
NM_001312649.1,227.619,292.659,155.2,193.7,116.6,0.603,-0.7,0.18,-4.17,3.1e-05,9.2e-01,0.0014,0,163.7,202.9,214.6,119.4,113.2,117.2
NM_001359148.1,22.452,0,7.9,15.8,0,0.014,-6.1,1.47,-4.16,3.2e-05,9.5e-01,0.0014,0,10.1,20.7,16.5,0,0,0
NM_001362218.1,336.433,434.721,58.1,31.2,84.9,2.739,1.5,0.35,4.17,3.1e-05,9.3e-01,0.0014,0,30.3,39.3,24.1,66.6,114.5,73.6
NM_001406500.1,55,32.021,6.2,0,12.5,84.566,6.4,1.53,4.17,3.0e-05,9.0e-01,0.0014,0,0,0,0,10.2,16.7,10.5
NM_007874.3,1338.192,1519.172,322.3,370.3,274.2,0.742,-0.4,0.1,-4.17,3.0e-05,9.0e-01,0.0014,0,385.9,359.2,365.9,285,270.1,267.4
NM_026560.4,1282,1512,247.9,305.3,190.5,0.622,-0.7,0.16,-4.17,3.1e-05,9.3e-01,0.0014,0,346.9,300.2,268.9,172.1,216.1,183.3
NM_134090.2,698,910,198.7,242.9,154.6,0.637,-0.7,0.16,-4.18,3.0e-05,8.9e-01,0.0014,0,253.2,260.9,214.6,156.4,137.6,169.8
NM_178610.4,342.871,614.567,151.5,120.1,182.8,1.512,0.6,0.14,4.17,3.0e-05,9.0e-01,0.0014,0,126.2,111.8,122.4,176.8,183.9,187.8
XM_006516135.5,238,343.565,172.8,240.8,104.7,0.437,-1.2,0.29,-4.18,2.9e-05,8.8e-01,0.0014,0,303.7,261.9,156.8,119.4,92.6,102.2
XM_036163605.1,542.383,592.786,220.5,181.2,259.8,1.436,0.5,0.13,4.17,3.0e-05,9.1e-01,0.0014,0,194,174.9,174.7,274.9,252.1,252.4
NM_001037937.4,513,447.651,37.5,22.2,52.7,2.372,1.2,0.3,4.15,3.4e-05,1.0e+00,0.0015,0,21.6,21.7,23.4,54.6,54,49.6
NM_001363475.2,652.955,744.785,154.6,194.8,114.4,0.586,-0.8,0.19,-4.14,3.5e-05,1.0e+00,0.0015,0,166.6,210.1,207.7,100.9,131.2,111.2
NM_008568.3,0,67.81,300,191.4,408.7,2.142,1.1,0.26,4.15,3.3e-05,9.9e-01,0.0015,0,210.6,218.4,145.1,424.8,515.8,285.4
NM_001360659.2,34.414,71.934,7.8,15.6,0,0.014,-6.1,1.48,-4.13,3.7e-05,1.0e+00,0.0016,0,10.1,21.7,15.1,0,0,0
NM_010730.2,591,1020,99.5,58.9,140.1,2.385,1.3,0.3,4.12,3.7e-05,1.0e+00,0.0017,1,59.9,69.4,47.5,105.5,191.6,123.2
NM_010907.2,1068,1452,408.8,471,346.5,0.738,-0.4,0.11,-4.11,3.9e-05,1.0e+00,0.0017,1,448.6,459.6,504.8,370.2,334.4,335
NM_030728.4,98,150,19.3,7.3,31.2,4.286,2.1,0.51,4.12,3.8e-05,1.0e+00,0.0017,1,7.9,7.2,6.9,40.7,24.4,28.5
XM_006517059.1,30.611,53.096,7.4,14.7,0,0.015,-6,1.47,-4.12,3.8e-05,1.0e+00,0.0017,1,16.6,10.4,17.2,0,0,0
XM_036155672.1,141.773,338.962,111.8,73.1,150.6,2.076,1.1,0.26,4.11,3.9e-05,1.0e+00,0.0017,1,80.8,72.5,66,198.1,135.1,118.7
NM_009349.3,268,224,10.3,1.2,19.5,15.403,3.9,0.96,4.1,4.1e-05,1.0e+00,0.0018,1,0.7,0,2.8,19.4,18,21
XR_003952068.2,165.411,298.991,82,59.3,104.8,1.772,0.8,0.2,4.1,4.2e-05,1.0e+00,0.0018,1,60.6,64.2,53,97.2,110.6,106.7
NM_001167730.1,21.511,69.293,11,21.9,0,0.01,-6.6,1.62,-4.08,4.5e-05,1.0e+00,0.0019,1,28.1,32.1,5.5,0,0,0
NM_026602.4,109.223,60.936,8.4,16.9,0,0.013,-6.2,1.53,-4.09,4.4e-05,1.0e+00,0.0019,1,9.4,14.5,26.8,0,0,0
NR_130150.1,988,996,221.1,266.5,175.6,0.653,-0.6,0.15,-4.08,4.5e-05,1.0e+00,0.0019,1,267.6,258.8,273,145.3,187.8,193.8
NM_207635.3,35.474,128.005,512.3,374.6,650.1,1.732,0.8,0.19,4.07,4.6e-05,1.0e+00,0.002,1,359.2,302.3,462.2,706.1,544.1,700.1
XM_030252750.2,59.396,146.077,44.6,27.2,62,2.268,1.2,0.29,4.07,4.7e-05,1.0e+00,0.002,1,26,25.9,29.6,61.1,52.7,72.1
NM_025954.4,1370,2072,388.3,444.8,331.8,0.748,-0.4,0.1,-4.05,5.1e-05,1.0e+00,0.0022,1,460.9,460.7,412.7,335.9,339.6,320
NM_027355.2,483.334,916.984,204.1,163.3,244.8,1.487,0.6,0.14,4.05,5.2e-05,1.0e+00,0.0022,1,169.5,153.2,167.1,218.4,245.7,270.4
NM_032398.2,311,428,84.7,47.6,121.8,2.581,1.4,0.34,4.05,5.2e-05,1.0e+00,0.0022,1,31.7,66.3,44.7,118.5,95.2,151.7
XR_003949753.2,73.782,129.44,58.4,34,82.9,2.391,1.3,0.31,4.04,5.3e-05,1.0e+00,0.0022,1,40.4,23.8,37.8,69.4,78.5,100.7
NM_026061.3,1737.751,1796.138,296.5,360.9,231.9,0.644,-0.6,0.16,-4.04,5.4e-05,1.0e+00,0.0023,1,400.3,384,298.5,230.4,243.1,222.3
XM_036164273.1,164.94,334.14,106.4,79.7,133.1,1.654,0.7,0.18,4.04,5.4e-05,1.0e+00,0.0023,1,82.9,69.4,86.7,124.9,136.3,138.2
NM_001003911.2,159,173,301.1,400.6,201.6,0.505,-1,0.25,-4.02,5.9e-05,1.0e+00,0.0024,1,485.4,335.4,381,263.8,153.1,187.8
NM_001413211.1,207.066,303.52,22.1,7.4,36.9,4.925,2.3,0.57,4.02,5.9e-05,1.0e+00,0.0024,1,3.6,6.2,12.4,37.9,32.2,40.6
NM_001417455.1,105,143,49.6,66.9,32.3,0.481,-1.1,0.26,-4.02,5.9e-05,1.0e+00,0.0024,1,67.8,68.3,64.6,31.5,30.9,34.6
NM_021535.4,385,646,155.8,187.4,124.2,0.663,-0.6,0.15,-4.01,5.9e-05,1.0e+00,0.0024,1,189.7,187.4,185,129.6,109.3,133.7
NM_024263.4,1726.694,2185.18,609.4,685.3,533.5,0.781,-0.4,0.09,-4.02,5.8e-05,1.0e+00,0.0024,1,646.3,703.9,705.6,547.9,549.2,503.3
NM_177688.4,3786.599,4481.597,695.4,793.4,597.5,0.755,-0.4,0.1,-4.02,5.8e-05,1.0e+00,0.0024,1,859.1,794,727,627.5,586.5,578.4
NM_030732.3,96,172,8.3,16.6,0,0.013,-6.2,1.55,-4.01,6.2e-05,1.0e+00,0.0025,1,7.2,22.8,19.9,0,0,0
NM_001416473.1,725.005,1032.505,185.5,150,220.9,1.469,0.6,0.14,4,6.4e-05,1.0e+00,0.0026,1,160.1,151.1,138.9,206.4,234.1,222.3
NM_008774.3,5967,8473,2553.3,2916.8,2189.7,0.75,-0.4,0.1,-4,6.4e-05,1.0e+00,0.0026,1,3242.9,2874.7,2632.8,2081.4,2304.9,2182.8
NM_010741.4,1414.907,975.966,167,102.7,231.3,2.254,1.2,0.29,4,6.3e-05,1.0e+00,0.0026,1,139.2,103.5,65.3,223,265,205.8
NM_009775.4,7301,7965,971.6,1134.1,809.1,0.713,-0.5,0.12,-3.99,6.7e-05,1.0e+00,0.0027,1,1223.3,1195.6,983.5,744.1,818,865.3
NM_019564.3,448,515,27.3,13.9,40.7,2.949,1.6,0.39,3.99,6.7e-05,1.0e+00,0.0027,1,15.9,15.5,10.3,37.9,43.7,40.6
XM_006501753.5,41.024,78.814,85.7,25.4,146,5.684,2.5,0.63,3.97,7.3e-05,1.0e+00,0.0029,1,20.9,15.5,39.9,63.9,88.7,285.4
XM_030244800.2,1536,1450,317.2,390.8,243.5,0.62,-0.7,0.17,-3.97,7.2e-05,1.0e+00,0.0029,1,456.6,372.7,343.2,206.4,268.8,255.4
XR_872764.4,79.4,193.134,61.5,41.1,81.9,1.973,1,0.25,3.97,7.2e-05,1.0e+00,0.0029,1,45.4,39.3,38.5,71.3,79.7,94.6
NM_010518.2,75,117,48.3,75.3,21.2,0.284,-1.8,0.46,-3.96,7.5e-05,1.0e+00,0.003,1,51.9,65.2,108.7,26.8,12.9,24
XM_030244753.2,38,24,26.3,40.8,11.8,0.292,-1.8,0.45,-3.96,7.4e-05,1.0e+00,0.003,1,31.7,48.7,42,13,9,13.5
NM_001359083.1,536,568.82,83.4,59.9,106.9,1.794,0.8,0.21,3.95,7.8e-05,1.0e+00,0.0031,1,51.2,67.3,61.2,101.8,119.6,99.2
NM_010499.4,757,723,214.7,265.4,163.9,0.621,-0.7,0.17,-3.95,7.9e-05,1.0e+00,0.0031,1,287.8,262.9,245.5,194.4,135.1,162.2
NM_177811.4,22.07,47.112,18.4,6.7,30.1,4.445,2.2,0.55,3.95,7.9e-05,1.0e+00,0.0031,1,4.3,6.2,9.6,28.7,36,25.5
XR_004939839.1,87.404,309.344,100.4,71.1,129.7,1.819,0.9,0.22,3.94,8.0e-05,1.0e+00,0.0031,1,61.3,65.2,86.7,127.7,144.1,117.2
XR_004940613.1,117.598,156.922,68.6,40.1,97.1,2.385,1.3,0.32,3.95,7.9e-05,1.0e+00,0.0031,1,46.2,30,44,68.5,114.5,108.2
NM_001368295.1,547.935,868.087,89,61.3,116.6,1.878,0.9,0.23,3.94,8.1e-05,1.0e+00,0.0032,1,62,47.6,74.3,106.4,124.8,118.7
NM_001402843.1,1732.28,2745.76,160.8,130.1,191.5,1.48,0.6,0.14,3.94,8.2e-05,1.0e+00,0.0032,1,123.3,135.6,131.4,206.4,178.8,189.3
NM_001412598.1,1613.755,1914.002,60.1,35,85.2,2.426,1.3,0.32,3.94,8.2e-05,1.0e+00,0.0032,1,27.4,30,47.5,86.1,100.3,69.1
NM_022410.4,3263,3539,430.4,348.8,512,1.465,0.6,0.14,3.94,8.2e-05,1.0e+00,0.0032,1,344.1,328.1,374.1,466.4,599.4,470.2
NM_001357694.1,3389.244,4088.791,699.2,776.6,621.8,0.801,-0.3,0.08,-3.93,8.5e-05,1.0e+00,0.0033,1,763.9,820.9,744.9,607.1,621.2,637
XR_003955977.2,46.878,120.612,51.7,33.4,70,2.089,1.1,0.27,3.93,8.5e-05,1.0e+00,0.0033,1,29.6,32.1,38.5,65.7,79.7,64.6
NM_175013.2,110,162,9.9,2.1,17.7,8.512,3.1,0.79,3.92,9.0e-05,1.0e+00,0.0034,1,1.4,2.1,2.8,20.4,19.3,13.5
NM_001301364.1,2728.959,2640.191,700.5,799.3,601.6,0.755,-0.4,0.1,-3.91,9.2e-05,1.0e+00,0.0035,1,827.3,847.8,722.8,612.7,630.3,561.9
XR_004938679.1,0,0,12.5,25.1,0,0.009,-6.8,1.74,-3.91,9.1e-05,1.0e+00,0.0035,1,56.3,13.5,5.5,0,0,0
NM_001252202.1,819,1004,458.2,549.8,366.7,0.666,-0.6,0.15,-3.9,9.5e-05,1.0e+00,0.0036,1,613.1,571.4,464.9,345.2,344.7,410.1
NM_001410137.1,886.144,1069.461,242.1,287.9,196.2,0.683,-0.6,0.14,-3.89,1.0e-04,1.0e+00,0.0038,1,318.1,289.8,255.8,203.6,185.2,199.8
NM_033218.2,2814,3301,1210.3,1344.8,1075.9,0.8,-0.3,0.08,-3.89,1.0e-04,1.0e+00,0.0038,1,1436.1,1347.8,1250.4,1095.8,1045.7,1086.2
NM_177305.4,216,203,58.9,78.8,39,0.495,-1,0.26,-3.89,1.0e-04,1.0e+00,0.0038,1,85.1,81.8,69.5,36.1,46.3,34.6
NM_008155.4,1827.918,1488.538,583.8,689,478.5,0.696,-0.5,0.13,-3.87,1.1e-04,1.0e+00,0.004,1,742.9,685.3,638.9,504.4,529.9,401.1
NM_008739.3,367.27,205.148,65.9,22.9,108.8,4.738,2.2,0.58,3.87,1.1e-04,1.0e+00,0.004,1,6.5,21.7,40.6,130.5,104.2,91.6
XM_036166163.1,266.934,421.955,105,80.6,129.4,1.611,0.7,0.18,3.88,1.1e-04,1.0e+00,0.004,1,78.6,84.9,78.4,126.8,144.1,117.2
XM_036154078.1,176.862,301.477,85.1,59.1,111.1,1.859,0.9,0.23,3.87,1.1e-04,1.0e+00,0.0041,1,61.3,52.8,63.3,102.7,93.9,136.7
NM_001301357.1,23,32,25.9,39.4,12.4,0.309,-1.7,0.44,-3.86,1.1e-04,1.0e+00,0.0042,2,39.7,43.5,35.1,8.3,15.4,13.5
XM_006522687.5,116.748,234.814,224.9,310.4,139.4,0.449,-1.2,0.3,-3.86,1.1e-04,1.0e+00,0.0042,2,425.6,313.7,191.9,147.2,131.2,139.7
NM_001113248.2,1285.559,1760.058,204.7,249.3,160,0.643,-0.6,0.17,-3.85,1.2e-04,1.0e+00,0.0043,2,289.2,223.6,235.2,172.1,162.1,145.7
NM_001347588.1,206.512,182.344,11,1.2,20.9,19.155,4.3,1.11,3.85,1.2e-04,1.0e+00,0.0043,2,1.4,2.1,0,24.1,29.6,9
NM_026840.3,262,500,59.5,82.4,36.5,0.441,-1.2,0.31,-3.84,1.2e-04,1.0e+00,0.0044,2,60.6,89,97.7,33.3,38.6,37.6
XR_003948203.2,94.095,293.191,134.4,77.7,191.2,2.444,1.3,0.34,3.85,1.2e-04,1.0e+00,0.0044,2,110.4,41.4,81.2,191.6,185.2,196.8
NM_001159402.1,83,80,16.5,27.9,5,0.174,-2.5,0.66,-3.84,1.2e-04,1.0e+00,0.0045,2,34.6,27.9,21.3,2.8,7.7,4.5
NM_007484.2,4626,4811.912,796.1,925.3,667,0.721,-0.5,0.12,-3.83,1.3e-04,1.0e+00,0.0046,2,930.5,1041.4,804,631.2,681.7,688.1
NM_001142938.1,120.595,177.975,143.7,209.3,78.1,0.375,-1.4,0.37,-3.83,1.3e-04,1.0e+00,0.0047,2,293.6,221.5,112.8,91.6,70.7,72.1
NM_025523.2,1110.406,1752.021,144.4,174.3,114.5,0.663,-0.6,0.15,-3.83,1.3e-04,1.0e+00,0.0047,2,170.2,178,174.7,128.6,106.8,108.2
NM_001412450.1,42.045,126.268,23.7,9.9,37.6,3.806,1.9,0.51,3.81,1.4e-04,1.0e+00,0.0049,2,7.2,11.4,11,25,50.2,37.6
NM_008197.3,3300,3092,516.6,602.5,430.6,0.712,-0.5,0.13,-3.82,1.4e-04,1.0e+00,0.0049,2,670.8,577.6,559.2,389.6,424.5,477.7
NM_001033305.3,2466,3106,263.5,312.8,214.2,0.688,-0.5,0.14,-3.81,1.4e-04,1.0e+00,0.005,2,321,333.3,284,218.4,238,186.3
NM_001163481.1,1616,1522,425.4,497.1,353.7,0.715,-0.5,0.13,-3.81,1.4e-04,1.0e+00,0.005,2,515.7,536.2,439.5,385,339.6,336.5
NM_025531.2,920,972,115.5,140.9,90.1,0.645,-0.6,0.17,-3.81,1.4e-04,1.0e+00,0.005,2,134.9,146,141.7,96.2,90,84.1
XR_374878.2,5813.162,7762.849,1362.5,1084.7,1640.3,1.51,0.6,0.16,3.81,1.4e-04,1.0e+00,0.005,2,1037.2,1076.6,1140.3,1323.4,1629.6,1968
NM_007633.2,212,220,65,85,45,0.528,-0.9,0.24,-3.8,1.5e-04,1.0e+00,0.0052,2,86.6,94.2,74.3,40.7,46.3,48.1
NM_026851.2,2293,2992,423.4,507.2,339.6,0.672,-0.6,0.15,-3.79,1.5e-04,1.0e+00,0.0053,2,573.4,495.8,452.5,382.2,342.1,294.5
XM_030248862.2,176.891,466.102,129.2,97.2,161.2,1.651,0.7,0.19,3.79,1.5e-04,1.0e+00,0.0053,2,90.2,92.1,109.4,144.4,189.1,150.2
NM_001357457.1,606,798,149.1,187.4,110.8,0.594,-0.8,0.2,-3.79,1.5e-04,1.0e+00,0.0054,2,220,187.4,154.7,120.3,105.5,106.7
NM_007428.4,132,265,39.8,24.1,55.5,2.285,1.2,0.32,3.78,1.5e-04,1.0e+00,0.0054,2,27.4,22.8,22,49.1,51.4,66.1
NM_008606.3,387.793,481.462,89.6,63.4,115.8,1.832,0.9,0.23,3.78,1.5e-04,1.0e+00,0.0054,2,56.3,69.4,64.6,105.5,142.8,99.2
NM_016696.5,638,741,275.9,346.9,205,0.591,-0.8,0.2,-3.78,1.5e-04,1.0e+00,0.0054,2,419.8,333.3,287.5,218.4,169.8,226.8
NM_148932.2,826.528,1201,211.4,249.9,173,0.698,-0.5,0.14,-3.78,1.6e-04,1.0e+00,0.0054,2,256.1,255.7,238,194.4,160.8,163.8
XM_011250977.4,59.01,154.745,59.3,37.3,81.3,2.163,1.1,0.29,3.78,1.5e-04,1.0e+00,0.0054,2,36.1,39.3,36.5,63.9,73.3,106.7
NM_001177544.2,2976.873,5872.735,284.2,365.3,203.2,0.556,-0.8,0.22,-3.78,1.6e-04,1.0e+00,0.0055,2,313,455.5,327.4,169.4,250.8,189.3
NM_001313922.1,1,2,14.7,24.1,5.2,0.215,-2.2,0.59,-3.77,1.6e-04,1.0e+00,0.0055,2,23.8,23.8,24.8,4.6,5.1,6
NM_010266.2,48.003,94,83.5,58.8,108.3,1.861,0.9,0.24,3.78,1.6e-04,1.0e+00,0.0055,2,44.7,68.3,63.3,117.5,106.8,100.7
NM_010809.3,56,133,1232.2,1519.1,945.2,0.623,-0.7,0.18,-3.78,1.6e-04,1.0e+00,0.0055,2,1376.2,1365.4,1815.7,1147.6,861.8,826.3
NM_025409.3,986,1268,176.9,227.3,126.4,0.56,-0.8,0.22,-3.78,1.6e-04,1.0e+00,0.0055,2,272.6,229.8,179.5,148.1,117,114.2
XM_036154341.1,273.455,498.471,144.1,116.9,171.3,1.466,0.6,0.15,3.77,1.6e-04,1.0e+00,0.0055,2,108.9,120.1,121.7,172.1,165.9,175.8
NM_020590.4,1468,1949,368.1,313.9,422.2,1.338,0.4,0.11,3.77,1.6e-04,1.0e+00,0.0057,2,309.4,287.8,344.6,409.1,421.9,435.7
XR_003952538.2,28.739,73.527,30.9,17.3,44.6,2.558,1.4,0.36,3.76,1.7e-04,1.0e+00,0.0057,2,20.9,14.5,16.5,44.4,50.2,39.1
XR_378374.5,149.568,331.735,131.8,89,174.6,1.942,1,0.25,3.76,1.7e-04,1.0e+00,0.0057,2,108.2,61.1,97.7,149,192.9,181.8
NM_008512.2,3706.074,5088.182,863.4,973.7,753.2,0.776,-0.4,0.1,-3.76,1.7e-04,1.0e+00,0.0059,2,996.8,952.4,971.8,822.7,765.3,671.5
NM_001405388.1,1343.949,1788.33,272.5,319.2,225.7,0.705,-0.5,0.13,-3.75,1.8e-04,1.0e+00,0.0061,2,349.1,278.5,330.1,228.6,227.7,220.8
NM_021384.4,334,305,87.4,64.1,110.7,1.72,0.8,0.21,3.74,1.9e-04,1.0e+00,0.0063,3,71.4,54.9,66,111.1,123.5,97.6
XM_036157886.1,57.479,162.122,34.2,20,48.4,2.422,1.3,0.34,3.73,1.9e-04,1.0e+00,0.0064,3,20.9,18.6,20.6,53.7,54,37.6
NM_010239.2,34793,37341,14524.9,16593,12456.8,0.751,-0.4,0.11,-3.73,1.9e-04,1.0e+00,0.0065,3,14409.3,17911.6,17458.2,12156.1,12808.3,12406
NM_023044.2,12,17,30.2,48.4,11.9,0.243,-2,0.55,-3.73,1.9e-04,1.0e+00,0.0065,3,73.6,39.3,32.3,8.3,15.4,12
XM_036164869.1,731,926.003,267.1,312.9,221.4,0.707,-0.5,0.13,-3.73,1.9e-04,1.0e+00,0.0065,3,341.9,314.7,282,224,205.8,234.4
NM_019976.3,380,456,19.8,8.9,30.7,3.47,1.8,0.48,3.72,2.0e-04,1.0e+00,0.0066,3,9.4,10.4,6.9,24.1,33.4,34.6
NM_148927.2,814.418,885.86,156.3,125.2,187.4,1.51,0.6,0.16,3.72,2.0e-04,1.0e+00,0.0066,3,124.1,136.6,114.9,199,199.4,163.8
XM_006508840.3,144.003,267.615,81.1,57.3,104.8,1.818,0.9,0.23,3.72,2.0e-04,1.0e+00,0.0066,3,60.6,50.7,60.5,109.2,83.6,121.7
XM_036155789.1,39.189,133.43,30.6,17.3,43.9,2.501,1.3,0.36,3.72,2.0e-04,1.0e+00,0.0066,3,20.2,14.5,17.2,38.9,47.6,45.1
NM_008655.1,880,1280,150.3,191.9,108.8,0.568,-0.8,0.22,-3.71,2.1e-04,1.0e+00,0.0069,3,238.7,182.2,154.7,113.8,111.9,100.7
NM_009378.3,472,668,231.9,274.8,189,0.687,-0.5,0.15,-3.71,2.1e-04,1.0e+00,0.0069,3,255.3,310.6,258.6,174.9,187.8,204.3
XM_011240974.4,601,526,202.4,243.3,161.5,0.661,-0.6,0.16,-3.71,2.1e-04,1.0e+00,0.0069,3,275.5,230.8,223.5,157.3,145.3,181.8
NM_028623.5,276,209,38,21.5,54.5,2.499,1.3,0.36,3.7,2.1e-04,1.0e+00,0.007,3,25.2,18.6,20.6,40.7,65.6,57.1
XM_006501468.5,474.409,758.394,94.7,72.3,117.2,1.634,0.7,0.19,3.7,2.1e-04,1.0e+00,0.007,3,67.1,81.8,68.1,123.1,106.8,121.7
NM_011595.2,2944,3733,159.5,126.9,192.1,1.506,0.6,0.16,3.7,2.2e-04,1.0e+00,0.0071,3,133.4,109.7,137.6,190.6,208.4,177.3
NM_027959.4,3382,4315,417.5,481.3,353.7,0.735,-0.4,0.12,-3.7,2.2e-04,1.0e+00,0.0071,3,535.9,445.1,462.9,356.3,374.3,330.5
NM_007855.3,1228,1479,246.8,302.3,191.4,0.634,-0.7,0.18,-3.69,2.2e-04,1.0e+00,0.0072,3,276.3,276.4,354.2,213.8,162.1,198.3
NM_026373.4,697.764,746.116,240,294.1,186,0.638,-0.6,0.18,-3.69,2.2e-04,1.0e+00,0.0073,3,308,297.1,277.2,230.4,160.8,166.8
NM_001305941.1,547,793,39.4,21.6,57.3,2.67,1.4,0.38,3.69,2.3e-04,1.0e+00,0.0074,3,28.9,22.8,13.1,57.4,60.5,54.1
NM_001164567.1,0,0,7.6,15.1,0,0.015,-6.1,1.65,-3.68,2.3e-04,1.0e+00,0.0076,3,20.9,19.7,4.8,0,0,0
NM_011859.3,1767,2490.02,147.4,108.2,186.5,1.722,0.8,0.21,3.67,2.4e-04,1.0e+00,0.0078,3,125.5,101.4,97.7,175.8,228.9,154.7
NM_024166.6,10950.454,14747.155,2020.3,2337.1,1703.4,0.729,-0.5,0.12,-3.67,2.4e-04,1.0e+00,0.0078,3,2250.4,2396.4,2364.5,1649.2,1987.2,1473.8
